,Price,Age,KM,HP,MetColor,Automatic,CC,Weight,FuelType_CNG,FuelType_Diesel,FuelType_Petrol,Doors_2,Doors_3,Doors_4,Doors_5
1256,8500,76.0,76268.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1257,7490,73.0,76151.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1258,8250,80.0,76000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1259,9250,71.0,76000.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1260,7950,72.0,75840.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
1261,9500,77.0,75799.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1262,8950,72.0,75525.0,110.0,1.0,0,1600,1114,0,0,1,0,1,0,0
1263,8450,78.0,75323.0,86.0,1.0,0,1300,1050,0,0,1,0,0,0,1
1264,7995,79.0,75322.0,110.0,1.0,0,1600,1115,0,0,1,0,0,1,0
1265,8750,78.0,75226.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
1266,5950,71.0,75085.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
1267,8500,73.0,75000.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
1268,8950,69.0,75000.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
1269,8750,69.0,75000.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
1270,7600,78.0,74926.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1271,7145,80.0,74785.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1272,8450,69.0,74573.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
1273,5950,56.0,74567.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1274,9000,80.0,74196.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1275,7250,80.0,74151.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1276,7400,75.0,74096.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1277,8800,79.0,74093.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1278,7750,71.0,74000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
1279,7500,75.0,74000.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1280,8450,78.0,73638.0,86.0,1.0,1,1300,1015,0,0,1,0,0,1,0
1281,7400,56.0,73460.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1282,7500,80.0,73200.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1283,8950,76.0,73116.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1284,8950,56.0,73014.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1285,7950,77.0,72703.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1286,7950,79.0,72328.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1287,7950,78.0,72222.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1288,8950,71.0,72128.0,107.0,1.0,1,1600,1100,0,0,1,0,0,0,1
1289,7750,78.0,72090.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1290,8250,78.0,72000.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1291,7950,78.0,72000.0,110.0,0.0,0,1600,1055,0,0,1,0,1,0,0
1292,7750,77.0,71900.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1293,8500,77.0,71825.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
1294,6950,80.0,71740.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1295,7500,80.0,71500.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1296,7750,79.0,71359.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1297,5950,79.0,71263.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1298,7500,78.0,71186.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
1299,8950,72.0,71054.0,86.0,0.0,1,1300,1045,0,0,1,0,1,0,0
1300,7950,76.0,71000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1301,6900,80.0,70939.0,110.0,1.0,1,1600,1100,0,0,1,0,0,0,1
1302,7450,77.0,70932.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1303,8500,80.0,70597.0,107.0,1.0,1,1600,1080,0,0,1,0,1,0,0
1304,7500,73.0,70482.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1305,8750,77.0,70124.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1306,7500,76.0,70039.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1307,9950,80.0,69904.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
1308,7950,75.0,69388.0,86.0,0.0,0,1300,1010,0,0,1,0,1,0,0
1309,9950,75.0,69320.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1310,9250,78.0,69000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1311,9250,73.0,68988.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
1312,9950,56.0,68945.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
1313,5950,74.0,68285.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1314,7995,56.0,68000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1315,8950,56.0,68000.0,86.0,1.0,1,1300,1045,0,0,1,0,1,0,0
1316,7450,75.0,67451.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
1317,8250,56.0,67266.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
1318,8500,78.0,67255.0,110.0,0.0,0,1600,1085,0,0,1,0,0,0,1
1319,8500,70.0,67100.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1320,9400,69.0,67092.0,72.0,1.0,0,2000,1115,0,1,0,0,1,0,0
1321,7250,80.0,66880.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
1322,8950,79.0,66855.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1323,9450,80.0,66843.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1324,8500,74.0,66718.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1325,6750,80.0,66168.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1326,7400,80.0,65950.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
1327,8950,78.0,65500.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1328,6900,80.0,65307.0,110.0,1.0,0,1600,1055,0,0,1,0,1,0,0
1329,7750,79.0,65254.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1330,8950,71.0,65021.0,72.0,1.0,0,2000,1115,0,1,0,0,1,0,0
1331,6950,75.0,65006.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1332,8495,77.0,64280.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
1333,10000,75.0,64000.0,107.0,0.0,1,1600,1085,0,0,1,0,1,0,0
1334,6999,71.0,64000.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1335,8950,80.0,64000.0,110.0,0.0,0,1600,1055,0,0,1,0,1,0,0
1336,8500,79.0,63918.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1337,8750,75.0,63634.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1338,7499,80.0,63500.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1339,9000,56.0,63266.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1340,8950,77.0,62595.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1341,6950,80.0,62581.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
1342,8500,77.0,62285.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1343,8450,77.0,61906.0,86.0,1.0,1,1300,1065,0,0,1,0,0,0,1
1344,8950,74.0,61700.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
1345,8250,77.0,61648.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1346,7950,75.0,61626.0,86.0,0.0,0,1300,1035,0,0,1,0,0,0,1
1347,7450,70.0,61510.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
1348,9000,79.0,61165.0,107.0,1.0,1,1600,1080,0,0,1,0,1,0,0
1349,7150,70.0,61000.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1350,7750,76.0,60833.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1351,5845,70.0,60600.0,86.0,0.0,0,1300,1060,0,0,1,0,1,0,0
1352,8500,72.0,60483.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1353,8250,80.0,60476.0,110.0,1.0,0,1600,1114,0,0,1,0,0,0,1
1354,9450,79.0,60142.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
1355,6750,69.0,60050.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1356,8400,77.0,60000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1357,7900,76.0,60000.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
1358,7950,76.0,59815.0,110.0,1.0,0,1587,1055,0,0,1,0,1,0,0
1359,8750,80.0,59326.0,110.0,1.0,0,1600,1085,0,0,1,0,0,0,1
1360,9900,73.0,59240.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1361,6495,71.0,59164.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
1362,8250,70.0,59017.0,107.0,1.0,1,1600,1080,0,0,1,0,1,0,0
1363,6900,69.0,58952.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1364,7500,74.0,58454.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1365,7950,75.0,58341.0,86.0,1.0,1,1300,1030,0,0,1,0,0,1,0
1366,8250,80.0,58267.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1367,8950,80.0,58000.0,110.0,0.0,0,1600,1055,0,0,1,0,1,0,0
1368,9750,70.0,57829.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
1369,8250,80.0,57787.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
1370,8900,78.0,57628.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
1371,8950,75.0,57537.0,86.0,1.0,0,1300,1050,0,0,1,0,0,0,1
1372,6750,76.0,57263.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1373,7950,75.0,57144.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1374,8600,69.0,57096.0,86.0,1.0,0,1300,1025,0,0,1,0,1,0,0
1375,7750,56.0,57000.0,86.0,0.0,0,1300,1000,0,0,1,0,0,1,0
1376,7800,56.0,56566.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1377,8750,73.0,56307.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1378,9500,79.0,56214.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
1379,7750,56.0,56132.0,110.0,0.0,0,1600,1035,0,0,1,0,0,1,0
1380,9950,79.0,55425.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
1381,7750,77.0,54439.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1382,5950,69.0,53809.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1383,10950,76.0,53133.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1384,9450,77.0,52900.0,110.0,1.0,0,1600,1075,0,0,1,0,0,1,0
1385,8250,80.0,52700.0,110.0,0.0,0,1600,1050,0,0,1,0,1,0,0
1386,9750,69.0,52320.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
1387,7450,78.0,52287.0,110.0,0.0,0,1600,1114,0,0,1,0,0,0,1
1388,8750,75.0,52000.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1389,8750,69.0,52000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1390,8500,73.0,52000.0,110.0,1.0,1,1600,1065,0,0,1,0,0,1,0
1391,8950,70.0,51874.0,86.0,0.0,0,1300,1000,0,0,1,0,0,1,0
1392,7500,79.0,49827.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
1393,7250,69.0,49640.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1394,7450,80.0,49580.0,110.0,1.0,0,1600,1035,0,0,1,0,0,1,0
1395,8750,76.0,49170.0,86.0,1.0,0,1300,1045,0,0,1,0,1,0,0
1396,9800,77.0,48838.0,110.0,0.0,0,1600,1055,0,0,1,0,1,0,0
1397,7500,71.0,48576.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1398,8950,75.0,48400.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1399,8950,74.0,48242.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
1400,7450,70.0,47955.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1401,8950,71.0,47633.0,110.0,1.0,0,1600,1075,0,0,1,0,0,0,1
1402,10500,56.0,47400.0,86.0,1.0,0,1300,1040,0,0,1,0,0,0,1
1403,7000,73.0,47360.0,86.0,0.0,0,1300,1010,0,0,1,0,1,0,0
1404,8500,77.0,45507.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1405,7750,76.0,45410.0,86.0,1.0,0,1300,1035,0,0,1,0,0,0,1
1406,8950,70.0,44850.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1407,8250,69.0,44826.0,110.0,0.0,0,1600,1075,0,0,1,0,0,0,1
1408,9250,56.0,44444.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1409,7900,75.0,43720.0,110.0,1.0,0,1600,1070,0,0,1,0,0,0,1
1410,8500,78.0,43622.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
1411,7950,76.0,43532.0,110.0,0.0,0,1600,1070,0,0,1,0,0,0,1
1412,9950,69.0,42800.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1413,8750,74.0,42317.0,107.0,1.0,1,1600,1100,0,0,1,0,0,0,1
1414,7500,80.0,42186.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1415,6950,72.0,42000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1416,8950,56.0,40093.0,110.0,0.0,0,1600,1114,0,0,1,0,0,0,1
1417,8750,79.0,39800.0,107.0,0.0,1,1600,1080,0,0,1,0,1,0,0
1418,7750,73.0,39168.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1419,8450,75.0,38945.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1420,8150,76.0,36537.0,110.0,0.0,1,1600,1075,0,0,1,0,0,1,0
1421,8500,78.0,63634.0,86.0,0.0,1,1300,1045,0,0,1,0,1,0,0
1422,7600,56.0,36000.0,110.0,1.0,0,1600,1050,0,0,1,0,1,0,0
1423,7950,80.0,35821.0,86.0,0.0,1,1300,1015,0,0,1,0,1,0,0
1424,7750,73.0,34717.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
1425,7950,80.0,63634.0,86.0,1.0,0,1300,1000,0,0,1,0,0,1,0
1426,9950,78.0,30964.0,110.0,1.0,1,1600,1080,0,0,1,0,1,0,0
1427,8950,56.0,29000.0,86.0,1.0,1,1300,1045,0,0,1,0,1,0,0
1428,8450,72.0,63634.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1429,8950,78.0,24000.0,86.0,1.0,1,1300,1065,0,0,1,0,0,0,1
1430,8450,80.0,23000.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
1431,7500,56.0,20544.0,86.0,1.0,0,1300,1025,0,0,1,0,1,0,0
1432,10845,72.0,63634.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
1433,8500,56.0,17016.0,86.0,0.0,0,1300,1015,0,0,1,0,1,0,0
1434,7250,70.0,63634.0,86.0,1.0,0,1300,1015,0,0,1,0,1,0,0
1435,6950,76.0,1.0,110.0,0.0,0,1600,1114,0,0,1,0,0,0,1
